predicted,targets,discrepancia,label,message
legitimate,phishing,True,phishing,"Transmission Study Now Available! Energy Info Source's U.S. Transmission Report is a 550-page, 4 part report which provides all you need to know about the fast ch! anging transmission industry. The report takes a wide-ranging look at changes in the structure of the business, assesses current and projected reliability issues, examines how transmission is effecting bulk power markets, and analyzes the FERC-mandated RTO filings. 	   	 Now in its 15th year of publication, Wheeling & Transmission Monthly is the only source of comprehensive information on transmis! sion and bulk power filings at the FERC. Every filing at FERC during the past month is summarized, complete with docket number for pulling the entire file. The most important filings are featured in ""Bulk Power Highlights."" WTM also covers the key decisions at FERC, and stories at the Regional Transmission Organizations and Independent System Operators. It is a continuing update to your U.S. Transmission Industry Report. Normally $345, it is FREE with your order of the U.S. Transmission Report. Delivered in pdf format by email. Published by the Power Marketing Association.	  Click Here to Download Ordering Information, a Complete Table of Cont! ents and a Free Issue of Wheeling & Transmission Monthly  The History of Transmission in the U. S.  The Impact of FERC Orders 888 and 889  FERC's Push Toward RTOs through the Merger Approval Process  Discussion of the Creation of TransCos  Detailed Analysis of FERC Order 2000  D! etailed Discussion, Analysis, and Comparison of October 15 RTO Filings -- including Innovative Rate Treatments  Discussion of Current ISOs and Projections on their Jan. 15 RTO Filings  Listing of FERC Dockets and Policy Statements Regarding RTOs  Maps of Proposed TransC0 and RT0 Territories     Review of NERC's 2000 Reliability Assessment  Review of FERC Investigation of Bulk Power Markets  Discussion of California's Wholesale Market Problems  Analysis of Pricing Trends and Price Caps in ISOs  FERC Action On October 15th RTO Filings  Detailed Discussion, Analysis, and Comparison of January 15 RTO Filings  Tables of Regional Demand and Capacity     Analysis of FERC Conditional Approval of GridSouth TransCo  GridSouth's Request for Clarification on FERC Order  Analysis of FERC Conditional Approval of GridFlorida TransCo  Analysis ! of FERC Rejection of Southern Company's SeTrans GridCo  Analysis of FERC Directed Changes to Southwestern Power Pool/Entergy Hybrid RTO Proposal  Update on Alliance and Midwest ISO Settlement  Analysis of FERC Conditional Approval of RTO West    History of FERC RTO Activities   Analysis of Southeastern RTO Mediation Report Analysis of Northeastern RTO Mediation Report  Update on RTOs - Alliance and Midwest  Update on TransCos - ITC, TransLink, and WestConnect  Click Here to Download Ordering Information, a Complete Table of Contents and a Free Issue of Wheeling & Transmission Monthly"
phishing,legitimate,True,legitimate,"continue enjoying iijournals - - renew today ! dear vince kaminski , we hope you are enjoying the benefits of receiving market - leading , rigorous and current research from industry experts through your subscription to derivatives quarterly . unfortunately , your subscription is about to expire ! by renewing now , your access to the web site and to your print copies will be uninterrupted . you can continue to get the exclusive research and practical advice for financial practitioners  ) written by the best minds in your business ! click here to renew today thank you ."
phishing,legitimate,True,legitimate,"CLAS Shift password URICH Dear Shift Contact person for URICH:  Your password for shift trading is                                    e1tocome_urich   You can share this password with whoever from   University of Richmond  you wish to give priviledge access to URICH shifts  You are listed as a Domestic institution, and as such  you have until December 9th to swap shifts with shifts held by LOCAL institutions.   The 1999 shift schedule can be found at  http://claspc1.cebaf.gov/SHIFTS_1999  Instructions on how to swap shifts can be found at: http://claspc1.cebaf.gov/SHIFTS_1999/readme  Thanks for your prompt attention!!  Arne Freyberger"
phishing,legitimate,True,legitimate,"sap id - here it is ! ! ! ! ! the following sap id and password allows you to access pay , benefit , and personal data via ehronline . do not provide this id / password to anyone as it enables modification to direct deposit account information . the sap system and ehronline will be available beginning friday , june 23 at 8 : 00 am for time entry . full sap functionality for financials will be available on july 5 , 2000 . you will be asked to change your password at the initial logon . your new password should meet the following criteria : must be 6 - 8 characters long can include numbers and letters can not include ' enron ' in your password . the system will require you to change your password every 90 days . the following address will connect you to ehronline beginning friday , june 23 at 8 : 00 am , http : / / ehronline . enron . com ( must use internet explorer , version 4 . 01 or higher to access this link . ) how do i get help ? : sap support : call the coe sap hotline at 713 - 345 - 4 sap ( 4727 ) . for quick reference tools , security request processes , after hours contact information and other general information , go to the coe web site via internet explorer using the following url address : http : / / sap . enron . com / coe for troubleshooting and go - live tips , go to the following web site , via internet explorer , using the following url address : http : / / sap . enron . com / coe click on sap , then click on troubleshooting and go - live tips training : contact your site manager if you were not able to attend a sap training class , and would like to attend one , for approval and role assignment . for interactive web based training for ehronline time entry , go to the following web site , via internet explorer , using the following url address : select the "" new users click here to register "" link"
legitimate,phishing,True,phishing,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.com/2008/CRIME/08/01/jena6.appeal/index.html 3. PEOPLE MAG GETS PITT-JOLIE PIX http://www.cnn.com/2008/SHOWBIZ/Movies/08/01/brangelina.photos.ap/index.html 4. ATTACK IN TORONTO CALLED RACIAL http://www.cnn.com/2008/WORLD/americas/08/01/canada.attack.ap/index.html 5. IREPORTERS' UNUSUAL NAMES http://www.cnn.com/2008/LIVING/08/01/unusual.names.irpt/index.html 6. MOTHER PLEADS FOR CHILD'S RETURN http://www.cnn.com/2008/CRIME/08/01/rockefeller.kidnapping/index.html 7. KARADZIC: I MADE DEAL WITH U.S. http://www.cnn.com/2008/WORLD/europe/08/01/karadzic.trial/index.html 8. SUSPECT ARRESTED IN SWIM KILLINGS http://www.cnn.com/2008/CRIME/08/01/wisconsin.shooting.ap/index.html 9. ANTHRAX SUSPECT APPARENT SUICIDE http://www.cnn.com/2008/CRIME/08/01/anthrax.death/index.html 10. MCCAIN: OBAMA CRITICISM 'FAIR' http://www.cnn.com/2008/POLITICS/08/01/campaign.wrap/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email1291@gvc.ceas-challenge.cc&l=cnn-dailytop10"
phishing,legitimate,True,legitimate,richard frovarp odvjaqnkcafnlysenditnodakedu michael hutchinson wrote original message ________________________________________ tony bunce mailtoqnxepgoconceptscom sent tuesday 26 february 2008 554 zqoqispamassassinapacheorg subject ot yahoo deferred sorry topic thread im loss anyone else issues sending mail yahoo returning 421 message temporarily deferred every message servers try send server retries like yahoo never accepts message even day retrying google turned several people issue one solution dsn right spf records sign outgoing messages using domainkeys ive filled every form yahoo support site without luck anyone else seeing problem know way get real person yahoo reports online yahoo paid support phone number fix problem one list phone number much dont want pay yahoo accept messages im running options customer complaints getting frequent every day ahem ok ive calmed yahoo issue well caused major problems us large client lot workers use xtra yahoo email addresses home sudden mail stopped delivered clients server xtrayahoo email boxes receiving bounce though messages tagged spam automatically filed yahoo users spam folder see unless log webmail apparently yahoos peruser bayesian database words wed willing talk every xtra user logging webmail training bayes filter telling messages arearent spam properly delivers mail like clients mail server spamming yahoo contacted telecom xtra issue theyre unable help situation control fair enough tried contact yahoo joke time theyve sent bulk mail form trying get agree youre bulk mailer opportunity ignore problem 3 4 times agree fill wait wait wait lo behold nothing happens network operations centre contact yahoo one theyre keeping rather irresponsible provider point view people supposed report complex issues service people _do_ get talk lowlevel helpyouwithyouremailpassword workerbees know nothing email delivery behind scenes tried different approaches let us forget filled 3 whitelist forms received response yahoo service breaking rfcs delivering mail ignorant towards companies trying use service deliver mail youve even said paid accounts see issue free accounts think make money support free accounts requiring free accounts login things lcvbdkstonehengecom sat apr 26 154855 2008 soiofdvxgperlorg subject oop perl lcvbdkstonehengecom randal l schwartz date sat 16 feb 2008 062449 0800 messageid 86k5l5uggefsfbluestonehengecom mimeversion 10 contenttype textplain charsetusascii jeff jeff pang writes jeff second one recommended looks like oo way recommended indirect object form actively discouraged weve finding examples inherent imbiguity indirect object syntax biting people would know better also dont use breaks sort blocks randal l schwartz stonehenge consulting services inc 1 503 777 0095 perlunixsecurity consulting technical writing comedy etc etc see perltrainingstonehengecom onsite openenrollment perl training llgnioiicamalacbdeio contenttype messagerfc822 contentdisposition inline filenamebeginners_98780ezm thu 07 aug 2008 191321 0600 ot yahoo deferred
phishing,legitimate,True,legitimate,commoditylogic guest user ids hello per tom request sending guest ids commoditylogic please go guest commoditylogic com access guest user environment login page flash tour module functionality questions please contact either call center 713 345 4521 module user id password confirmlogic cl 656919 password nomlogic cl 476211 password invoicelogic cl 782667 password banklogic cl 820622 password docswaplogic cl 668899 password ids password case sensitive thank andrea commoditylogic 713 345 4420
legitimate,phishing,True,phishing,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MOM PARTIES AT A CLUB http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/05/ng.mom.pics.cnn Nancy Grace has new photos of Casey Anthony partying at a nightclub after her daughter Caylee vanished. 2. WOMAN'S COMPUTER SPIES ON HER http://www.cnn.com/video/partners/email/index.html?url=/video/tech/2008/08/05/pkg.webcam.spying.wcjb 3. TIGERS ATTACK TEEN AT ZOO http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/05/wuellner.tiger.attacks.teen.kytv 4. MISTRESS TESTIFIES IN TRIAL http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/05/sot.love.triangle.zammitti.cnn 5. MAN CALLS 911 OVER SANDWICH http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/05/spivey.911.call.sandwich.wtlv 6. JOHN 'JUNIOR' GOTTI ARRESTED http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/05/ny.gotti.jr.handcuffs.cnn 7. PASSENGERS SLIDE FROM PLANE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/05/vo.aa.plane.evacuated.KTLA 8. PLANE EVACUATES PASSENGERS http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/05/nr.beeper.ca.plane.evacuate.cnn 9. PIPELINE FIRM HELPS SAVE GAS http://www.cnn.com/video/partners/email/index.html?url=/video/tech/2008/08/05/marciano.pipeline.telecommuting.cnn 10. 125,000 GORILLAS FOUND http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/05/vo.congo.gorilla.WCS TOP 10 STORIES 1. SMOKE FORCES EMERGENCY LANDING http://www.cnn.com/2008/US/08/05/emergency.landing/index.html Passengers evacuate an American Airlines jet by inflatable slides after an emergency landing at Los Angeles' airport, an official says. 2. HOPES FOR GORILLA SURVIVAL BOOSTED http://www.cnn.com/2008/WORLD/africa/08/05/congo.gorillas/index.html 3. STAY-AT-HOME WIVES WITHOUT KIDS http://www.cnn.com/2008/LIVING/wayoflife/08/05/lw.nokids.nojob.wives/index.html 4. COMMENTARY: IMMIGRANT SANCTUARIES http://www.cnn.com/2008/POLITICS/08/04/navarrette.immigration/index.html 5. FREEMAN RECOVERING AFTER SURGERY http://www.cnn.com/2008/SHOWBIZ/Movies/08/05/people.morgan.freeman.ap/index.html 6. JOHN ""JUNIOR"" GOTTI ARRESTED http://www.cnn.com/2008/CRIME/08/05/gotti.arrest/index.html 7. TOXIN DIMS HOPES FOR MARS LIFE http://www.cnn.com/2008/TECH/space/08/04/nasa.mars/index.html 8. THE LURE OF THE R-RATED COMEDY http://www.cnn.com/2008/SHOWBIZ/Movies/08/05/film.rrated.comedies.ap/index.html 9. STARBUCKS OFFERS AFTERNOON DEAL http://www.cnn.com/2008/US/08/05/starbucks.deal.ap/index.html 10. EDOUARD MAKES LANDFALL http://www.cnn.com/2008/US/weather/08/05/tropical.weather/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=ramiro@gvc.ceas-challenge.cc&l=cnn-dailytop10"
legitimate,phishing,True,phishing,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.com/2008/CRIME/08/01/jena6.appeal/index.html 3. PEOPLE MAG GETS PITT-JOLIE PIX http://www.cnn.com/2008/SHOWBIZ/Movies/08/01/brangelina.photos.ap/index.html 4. ATTACK IN TORONTO CALLED RACIAL http://www.cnn.com/2008/WORLD/americas/08/01/canada.attack.ap/index.html 5. IREPORTERS' UNUSUAL NAMES http://www.cnn.com/2008/LIVING/08/01/unusual.names.irpt/index.html 6. MOTHER PLEADS FOR CHILD'S RETURN http://www.cnn.com/2008/CRIME/08/01/rockefeller.kidnapping/index.html 7. KARADZIC: I MADE DEAL WITH U.S. http://www.cnn.com/2008/WORLD/europe/08/01/karadzic.trial/index.html 8. SUSPECT ARRESTED IN SWIM KILLINGS http://www.cnn.com/2008/CRIME/08/01/wisconsin.shooting.ap/index.html 9. ANTHRAX SUSPECT APPARENT SUICIDE http://www.cnn.com/2008/CRIME/08/01/anthrax.death/index.html 10. MCCAIN: OBAMA CRITICISM 'FAIR' http://www.cnn.com/2008/POLITICS/08/01/campaign.wrap/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email1328@gvc.ceas-challenge.cc&l=cnn-dailytop10"
phishing,legitimate,True,legitimate,"eol account for christopher fradas ( department of energy ) louise , just wanted to let you know that the account for c . fradas has been created and the pages have been customized for us gas and power . furthermore , i have tried to reach christopher twice but have not been able to do so . i have left him a voice mail with his id and password . also , we are monitoring his id to see if he logs in . let me know if you have any questions , leonardo pacheco enrononline llc tel : ( 713 ) 853 9938 fax : ( 713 ) 646 2126 leonardo . pacheco @ enron . com"
phishing,legitimate,True,legitimate,"loquacious: Dictionary.com Word of the Day =-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= Free Tax Software! Download free TaxACT and begin preparing your taxes today! TaxACT interviews you, automatically calculates your return and  prints IRS-approved forms for FREE.  Plus, you can e-file for  under $8  http://by.advertising.com/1/c/62072/39977/152574/152574   AOL users click here  =-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=    Word of the Day for Sunday February 24, 2002:    loquacious \\loh-KWAY-shuhs\\, adjective:    1. Very talkative.    2. Full of excessive talk; wordy.      The  meeting  went  on  for hours, accommodating loquacious      bores who were each allowed their say.      --Andrew  Sullivan,  ""Gay  Life,  Gay  Death,""  [1]The  New      Republic, December 17, 1990      In  drawing  a sharp contrast with the loquacious Ginsburg,      her  new  lawyers  appeared for just a few moments and said      virtually  nothing  to reporters before retreating into the      building.      --Peter  Baker, ""Lewinsky Replaces Ginsburg,"" [2]Washington      Post, June 3, 1998      _________________________________________________________    Loquacious  comes  from Latin loquax, ""talkative,"" from loqui,    ""to speak."" References    1. http://www.thenewrepublic.com/    2. http://www.washingtonpost.com/ _._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._ You are currently subscribed to Dictionary.com Word of the Day as:  matt.motley@enron.com To subscribe to the list by email, send a blank message to: join-WordoftheDay@lists.lexico.com To unsubscribe via email, send a blank message to: leave-wordoftheday-357530C@lists.lexico.com Subscriptions can be turned on and off from the Web at http://www.dictionary.com/wordoftheday/list/ Dictionary.com Word of the Day http://www.dictionary.com/wordoftheday/ (C) 2002 by Lexico Publishing Group, LLC."
phishing,legitimate,True,legitimate,pzhkwpvvgodaddycom 247 sales support 480 5058877 renewal notice renewal notice customer number account 8805295 dear tony meyer following domain names set automatically renew expiration dates listed tangomucom apr 23 2008 important credit card file expired closed able automatically renew domains review update credit card information log account godaddycom go customer info tab select credit card payment info renew domains right qualify bonus savings going httpwwwgodaddycomgdshop myportaldefaultaspmyid8805295 shopperid8805295 pgdomiscgd49bbd30ci7867 may asked log login name customer number password view expiring items also follow steps renew 1 go godaddycom home page select renewals right hand side page 2 enter login name customer number password click secure login forgotten password select retrieve password link log page bonus savings renew domains take 10 order new products simply enter gd49bbd30 shopping cart mention offer code call 480 5058877 thanks choosing go daddy domain name registration needs sincerely bob parsons bob parsons ceo founder godaddycom wwwgodaddycom 247 customer support call 480 5058877 pvosgprgodaddycom hosting w web site builder quick blogcast personalized email click learn free every domain renewal hosting wsite builder quick blogcast personalized email starter web page internet guide sale page change registration domain locking status alerts forwardingmasking total dns control 100 email forwards renewal pricing per domain com 999 net 999 org 999 info 799 biz 1499 us 999 ws website 999 plus icann fee 20 cents per domain name year disable autorenew use free domain locking modify contact information modify name servers domain take advantage free domain forwarding change registrant domain name free prices current 3242008 may changed without notice domain name registrations renewals nonrefundable subject terms conditions registration agreement applicable discounted domain products memberships maintenance plans hosting renewals gift cards discount reflected shopping cart used conjunction offer promotion free hosting photo album blog services adsupported adsupported web sites contain relevant online advertising small portion site include obtrusive popup ads copyright 2008 godaddycom inc rights reserved wed 06 aug 2008 163856 0700 certified godaddycom renewal notice
legitimate,phishing,True,phishing,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.com/2008/CRIME/08/01/jena6.appeal/index.html 3. PEOPLE MAG GETS PITT-JOLIE PIX http://www.cnn.com/2008/SHOWBIZ/Movies/08/01/brangelina.photos.ap/index.html 4. ATTACK IN TORONTO CALLED RACIAL http://www.cnn.com/2008/WORLD/americas/08/01/canada.attack.ap/index.html 5. IREPORTERS' UNUSUAL NAMES http://www.cnn.com/2008/LIVING/08/01/unusual.names.irpt/index.html 6. MOTHER PLEADS FOR CHILD'S RETURN http://www.cnn.com/2008/CRIME/08/01/rockefeller.kidnapping/index.html 7. KARADZIC: I MADE DEAL WITH U.S. http://www.cnn.com/2008/WORLD/europe/08/01/karadzic.trial/index.html 8. SUSPECT ARRESTED IN SWIM KILLINGS http://www.cnn.com/2008/CRIME/08/01/wisconsin.shooting.ap/index.html 9. ANTHRAX SUSPECT APPARENT SUICIDE http://www.cnn.com/2008/CRIME/08/01/anthrax.death/index.html 10. MCCAIN: OBAMA CRITICISM 'FAIR' http://www.cnn.com/2008/POLITICS/08/01/campaign.wrap/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email1420@gvc.ceas-challenge.cc&l=cnn-dailytop10"
phishing,legitimate,True,legitimate,"The Motley Fool Registration You're a Registered Fool!   Email Address: steve.kean@enron.com  To ""activate"" your account, go to:  http://boards.fool.com/Drano.asp?u=37151368&c=gwHQBDNeAU6zvCKZ  You'll need to type in the password you created when you registered to make it all work.  And if you ever forget your password, let us know at http://www.fool.com/denied.asp We have a way to help you change it.  We can't send your password to you (because we don't actually know what it is) but we can help you make it something new.  AMONG THE MANY BENEFITS OF BEING REGISTERED:   	-- Ask any financial question you have 	http://boards.fool.com 	 	-- Track your portfolio against the market  	http://portfolio.fool.com 	 	--Personalize your experience on the site 	http://my.fool.com 	 	--Choose a Discount Broker 	http://broker.fool.com	  TWO OTHER PLACES TO START  	-- A good introduction to all that we offer 	http://www.fool.com/about/site/new/foolishwelcome.htm 		 	-- A list of this week's content 	http://www.fool.com/foolwatch/foolwatch.htm  Finally, if you run into any trouble, drop an email to  FoolBoards@fool.com.  And the terms and conditions of being  registered are covered in our Fool's Rules:  http://www.fool.com/help/foolsrules.htm  Have a great time out there!  David and Tom Gardner"
phishing,legitimate,True,legitimate,commoditylogic guest user ids hello per tom request sending guest ids commoditylogic please go guest commoditylogic com access guest user environment login page flash tour module functionality questions please contact either call center 713 345 4521 module user id password confirmlogic cl 656919 password nomlogic cl 476211 password invoicelogic cl 782667 password banklogic cl 820622 password docswaplogic cl 668899 password ids password case sensitive thank andrea commoditylogic 713 345 4420
