predicted,targets,discrepancia,label,message
legitimate,phishing,True,phishing,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.com/2008/CRIME/08/01/jena6.appeal/index.html 3. PEOPLE MAG GETS PITT-JOLIE PIX http://www.cnn.com/2008/SHOWBIZ/Movies/08/01/brangelina.photos.ap/index.html 4. ATTACK IN TORONTO CALLED RACIAL http://www.cnn.com/2008/WORLD/americas/08/01/canada.attack.ap/index.html 5. IREPORTERS' UNUSUAL NAMES http://www.cnn.com/2008/LIVING/08/01/unusual.names.irpt/index.html 6. MOTHER PLEADS FOR CHILD'S RETURN http://www.cnn.com/2008/CRIME/08/01/rockefeller.kidnapping/index.html 7. KARADZIC: I MADE DEAL WITH U.S. http://www.cnn.com/2008/WORLD/europe/08/01/karadzic.trial/index.html 8. SUSPECT ARRESTED IN SWIM KILLINGS http://www.cnn.com/2008/CRIME/08/01/wisconsin.shooting.ap/index.html 9. ANTHRAX SUSPECT APPARENT SUICIDE http://www.cnn.com/2008/CRIME/08/01/anthrax.death/index.html 10. MCCAIN: OBAMA CRITICISM 'FAIR' http://www.cnn.com/2008/POLITICS/08/01/campaign.wrap/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email1328@gvc.ceas-challenge.cc&l=cnn-dailytop10"
phishing,legitimate,True,legitimate,"eol account for christopher fradas ( department of energy ) louise , just wanted to let you know that the account for c . fradas has been created and the pages have been customized for us gas and power . furthermore , i have tried to reach christopher twice but have not been able to do so . i have left him a voice mail with his id and password . also , we are monitoring his id to see if he logs in . let me know if you have any questions , leonardo pacheco enrononline llc tel : ( 713 ) 853 9938 fax : ( 713 ) 646 2126 leonardo . pacheco @ enron . com"
legitimate,phishing,True,phishing,"A free sample of a program given out on a CD-ROM or floppy disk. The sample gives you just enough of a taste to entice you to buy the program. For example, game demos permit you to play only a few levels, to catch your interest. ERMX Supports Small Business For Big ROI!  Entremetrix Inc. Sym: ERMX $0.16 Up 100% in last few days  ERMX provides full management solutions for small public and private corporations. The recent launch in March of ""Payroll Bridge software has already had a dramatic impact on the market. The last few weeks has see an 100% increase in share price and it is expected to continue to rise! Check out there website and listen to the audio report from the CEO and get on ERMX first thing Monday!  CURSOR  Sun, 24 Jun 2007 20:56:52 -0100  But our acoustic consultant warned us that an untreated floor could act like a giant drumhead, transmitting sound vibrations to our walls and hence to our ceiling.  Many posts were preceded by tirades against the censors for ""harmonising"" Flickr. ""The company is in good hands,"" Semel said in an interview Monday. ""I felt like it was time for me to move more into a coach's role than a player's role.""  Because I'm a San Francisco journalist, some of you will conclude that I'm inherently biased against America. You couldn't be more wrong. ""We're falling behind rather rapidly,"" Scalise said.   Pop culture has gone global. Except for a few weird exceptions, like ABBA and that Turkish guy who played ping-pong, cheesy pop culture has been a monopoly of the English-speaking peoples. Not anymore.   Gormly  One afternoon, Talinda discovered that she couldn't log on to her eBay account because the password had been changed. Soon after, she got an email from PayPal reporting that someone was trying to change the password to that account. Though such emails are often spam, sent by cyber criminals in an attempt to ""phish"" for user data, a call to PayPal confirmed it was real. No one had taken the Benningtons' money, but someone was trying to gain access. The PayPal rep told her to notify her local police.  wow, qualifies as one of the dumbest statements ever made on the internet.   BROWSER  Sun, 24 Jun 2007 20:56:52 -0100  Bear in mind that the performance of both relies on getting as powerful a CPU as possible, and all of these leaked benchmark results are usually conducted on very powerful (and expensive) processors.    This disorder is characterized by the creation of a blog in which the individual consistently denigrates not only the opinions of others, but the very fact that others have opinions, saying things like ""nobody cares what some overpaid starlet has to say about global warming"" and ""nobody cares what some crusty career politician thinks is wrong with society today."" Simultaneously, the individual assumes that people do care about what he or she has to say, in spite of the individual's only political or activist experience being watching the movie Dave twice.  The U.S. nongovernmental organization that evaluates games, the Entertainment Software Rating Board, has not yet given a rating for ""Manhunt 2,"" which is slated for a July 10 release.  Genetics ""The fans are the biggest reason we do what we do,"" Bennington told me at a recording studio in West Hollywood. He was dressed in ripped black pants, black knee socks, and a long black coat with Lenin's face stitched on the side. ""If fans come up to me, I talk to them, "" he said, ""I'm not an egg. I don't need this protective wall."" So when he had to choose a password for his Mac.com email account, he just typed the first thing that came to mind, something short and easy to remember: Charlie.  ALARM    Barbu  Our total labor and sheetrock costs were around $4,000, with an additional $3,000 for materials. (We also invested $1,000 to have fiberglass insulation pumped into our walls to give the apartment a smidgen of sound isolation before the real work began.)  According to a 1998 litigation document from the Securities and Exchange Commission, Terry was involved in a widely publicized ""pump and dump"" stock scheme in a tiny company known as Systems of Excellence. Terry was a principal at a stock promoter, called SGA Goldstar Research.  GRAMMAR CHECKER   Youth / Teenage 4. Give subsidies and tax breaks to businesses. Giving money to billionaires is never a popular political program, but since every other nation does it, we need to as well.    Business & Economic Kingfisher upped its earlier pledge to buy five mid-sized A350s with a deal to buy 20 and will also take five four-engined Airbus A340-500s, 10 A330-200s and 20 of the smaller A320 series. Screw a layer of sheetrock onto the strips.   Shares in Italian eyewear maker Luxottica were the largest percentage gainers, following the group's acquisition of U.S. sunglasses company Oakley Inc. for $2.1 billion. Subject: Japanese researchers develop single centimetre fuel cells  The DJStoxx index of European technology shares fell 0.6 percent, making it one of the worst performing sectors so far."
legitimate,phishing,True,phishing,"Thanksgiving Prizes and Slots, Collapse, and Casino Offers Flipside Network Prize Post In This Email:  * Thanksgiving Prizes * All The Fixin's Slots * Collapse on Uproar _________________________________________________________ Prizes -- Just in Time for Thanksgiving Visit our new  Thanksgiving Page and you could win something to be truly thankful for. We're giving away a family four-pack to  Universal Studios in Orlando, including three nights at Universal Orlando Resort, airfare, a rental car, VIP tour, and much, much more. You're thankful already, aren't you? You're also welcome.  Enter now. _________________________________________________________ $540 in Bonuses and $35 Free From Fortune Lounge Fortune Lounge Online Casinos have five incredible offers for you. 7 Sultans is giving away $15 free and an $85 bonus. Royal Vegas offers you a  $50 bonus. Fortune Room is giving away  $10 free and a $30 bonus. Vegas Palms offers you a  $75 bonus, and Vegas Villa is giving away  $10 free and a whopping $300 bonus. Get started now. Click here for terms and conditions _________________________________________________________ Play Collapse on Uproar The world can't seem to get enough of crumbling puzzle games. To fill that bottomless need, Uproar proudly announces the arrival of  Collapse. All you have to do is click on three adjacent blocks of the same color with the goal of clearing the screen. It sounds easy, doesn't it? We'll just see about that.  Your addiction begins now. _________________________________________________________ New Slot Game -- All The Fixin's   It's the meal that keeps on givin'. iwin's Free Casino's new  All The Fixin's is unlike any slot game you've ever seen. It combines the glorious gluttony of a full Thanksgiving dinner with the action of three-reel slots. You won't believe how incredibly full you'll be --  of iCoins, that is. You'll still wanna sleep it off, but it'll feel great.  Play now.  _________________________________________________________ Virtual Vegas Recommended Casinos Virtual Vegas recommends gambling only at online casinos with excellent track records. Fortune Lounge is a Virtual Vegas Recommended Casino.  _________________________________________________________ Thanks for playing with us. To change or remove your subscription click here --  http://www.flipside.com/myaccount/mymail.asp?eID=a15721759913094498e -- or copy this address into your browser. Keep in mind that this message was sent to the Flipside Network member account held by  brapp@enron.com, and in order to unsubscribe, you need to use this account. Copyright 2001 Flipside, Inc. All Rights Reserved."
phishing,legitimate,True,legitimate,pzhkwpvvgodaddycom 247 sales support 480 5058877 renewal notice renewal notice customer number account 8805295 dear tony meyer following domain names set automatically renew expiration dates listed tangomucom apr 23 2008 important credit card file expired closed able automatically renew domains review update credit card information log account godaddycom go customer info tab select credit card payment info renew domains right qualify bonus savings going httpwwwgodaddycomgdshop myportaldefaultaspmyid8805295 shopperid8805295 pgdomiscgd49bbd30ci7867 may asked log login name customer number password view expiring items also follow steps renew 1 go godaddycom home page select renewals right hand side page 2 enter login name customer number password click secure login forgotten password select retrieve password link log page bonus savings renew domains take 10 order new products simply enter gd49bbd30 shopping cart mention offer code call 480 5058877 thanks choosing go daddy domain name registration needs sincerely bob parsons bob parsons ceo founder godaddycom wwwgodaddycom 247 customer support call 480 5058877 pvosgprgodaddycom hosting w web site builder quick blogcast personalized email click learn free every domain renewal hosting wsite builder quick blogcast personalized email starter web page internet guide sale page change registration domain locking status alerts forwardingmasking total dns control 100 email forwards renewal pricing per domain com 999 net 999 org 999 info 799 biz 1499 us 999 ws website 999 plus icann fee 20 cents per domain name year disable autorenew use free domain locking modify contact information modify name servers domain take advantage free domain forwarding change registrant domain name free prices current 3242008 may changed without notice domain name registrations renewals nonrefundable subject terms conditions registration agreement applicable discounted domain products memberships maintenance plans hosting renewals gift cards discount reflected shopping cart used conjunction offer promotion free hosting photo album blog services adsupported adsupported web sites contain relevant online advertising small portion site include obtrusive popup ads copyright 2008 godaddycom inc rights reserved wed 06 aug 2008 163856 0700 certified godaddycom renewal notice
legitimate,phishing,True,phishing,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.com/2008/CRIME/08/01/jena6.appeal/index.html 3. PEOPLE MAG GETS PITT-JOLIE PIX http://www.cnn.com/2008/SHOWBIZ/Movies/08/01/brangelina.photos.ap/index.html 4. ATTACK IN TORONTO CALLED RACIAL http://www.cnn.com/2008/WORLD/americas/08/01/canada.attack.ap/index.html 5. IREPORTERS' UNUSUAL NAMES http://www.cnn.com/2008/LIVING/08/01/unusual.names.irpt/index.html 6. MOTHER PLEADS FOR CHILD'S RETURN http://www.cnn.com/2008/CRIME/08/01/rockefeller.kidnapping/index.html 7. KARADZIC: I MADE DEAL WITH U.S. http://www.cnn.com/2008/WORLD/europe/08/01/karadzic.trial/index.html 8. SUSPECT ARRESTED IN SWIM KILLINGS http://www.cnn.com/2008/CRIME/08/01/wisconsin.shooting.ap/index.html 9. ANTHRAX SUSPECT APPARENT SUICIDE http://www.cnn.com/2008/CRIME/08/01/anthrax.death/index.html 10. MCCAIN: OBAMA CRITICISM 'FAIR' http://www.cnn.com/2008/POLITICS/08/01/campaign.wrap/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email1420@gvc.ceas-challenge.cc&l=cnn-dailytop10"
phishing,legitimate,True,legitimate,"The Motley Fool Registration You're a Registered Fool!   Email Address: steve.kean@enron.com  To ""activate"" your account, go to:  http://boards.fool.com/Drano.asp?u=37151368&c=gwHQBDNeAU6zvCKZ  You'll need to type in the password you created when you registered to make it all work.  And if you ever forget your password, let us know at http://www.fool.com/denied.asp We have a way to help you change it.  We can't send your password to you (because we don't actually know what it is) but we can help you make it something new.  AMONG THE MANY BENEFITS OF BEING REGISTERED:   	-- Ask any financial question you have 	http://boards.fool.com 	 	-- Track your portfolio against the market  	http://portfolio.fool.com 	 	--Personalize your experience on the site 	http://my.fool.com 	 	--Choose a Discount Broker 	http://broker.fool.com	  TWO OTHER PLACES TO START  	-- A good introduction to all that we offer 	http://www.fool.com/about/site/new/foolishwelcome.htm 		 	-- A list of this week's content 	http://www.fool.com/foolwatch/foolwatch.htm  Finally, if you run into any trouble, drop an email to  FoolBoards@fool.com.  And the terms and conditions of being  registered are covered in our Fool's Rules:  http://www.fool.com/help/foolsrules.htm  Have a great time out there!  David and Tom Gardner"
phishing,legitimate,True,legitimate,commoditylogic guest user ids hello per tom request sending guest ids commoditylogic please go guest commoditylogic com access guest user environment login page flash tour module functionality questions please contact either call center 713 345 4521 module user id password confirmlogic cl 656919 password nomlogic cl 476211 password invoicelogic cl 782667 password banklogic cl 820622 password docswaplogic cl 668899 password ids password case sensitive thank andrea commoditylogic 713 345 4420
legitimate,phishing,True,phishing,"Australia adds to Migration Occupations in Demand List To view this mail in a browser, copy http://recp.rm05.net/servlet/MailView?ms=Njg4MzkS1&r=NTA0OTA5NTE2S0&j=Mjk5MzkyODgS1 into your browser.  AUSTRALIA ADDS TO MIGRATION OCCUPATIONS IN DEMAND LIST  09 May 2005 ________________________________________________________________________________________________________   On 8 May Australian Government announced changes to its immigration strategy by adding to its Migration Occupations in Demand List (MODL). The changes affect skilled visas for immigration to Australia.  The MODL and Skills Occupation List (SOL) form part of the backbone of Australia's point-based skilled migration strategy. Applicants under the points tested General Skilled Migration program for Australia who nominate an occupation on the MODL are awarded 15 points.   The following occupations were added to the MODL on 4 May 2005:  PROFESSIONAL: Civil Engineer  Dentist  Nuclear Medicine Technologist  Podiatrist  Speech Pathologist  TRADES: Bricklayer  Cabinetmaker  Carpenter & Joiner  Cook  Electrical Powerline Tradesperson  Electrician (Special Class)  Electronic Equipment Tradesperson  Fibrous Plasterer  General Electrician  General Electronic Instruments Tradesperson  General Plumber  Solid Plaster  OTHER OCCUPATIONS WHICH ARE IN THE EXISTING MODL ARE: Accountants  Chef  Hairdresser  Medical Practitioner  Physiotherapist  Registered Nurse    Immigration to Australia is especially for skilled people who wish to emigrate to a Country with a great lifestyle and excellent job opportunities. Unemployment is at an all-time low of 5.1%, the lowest in the last 25 years.  You do not need to relocate immediately after your application for permanent residence is approved. Normally, you can wait for 3 years from date of approval to relocate. Furthermore, the application and approval process can take a long time, usually more than a year.  We look forward to a meeting to discuss your needs.  Please contact us at 6238-0777 or email consultant@ocscglobal.com for a Non-obligatory Assessment. mailto:consultant@ocscglobal.com   OCSC Global Immigration And Relocation Specialists http://recp.rm05.net/ctt?kn=1&m=68839&r=NTA0OTA5NTE2S0&b=2&j=Mjk5MzkyODgS1   Australia | Canada | New Zealand | Singapore | UK | USA   Why not forward this newsletter to friends who might be interested in subscribing? http://recp.rm05.net/servlet/FTFClickServlet?m=68839&r=NTA0OTA5NTE2S0&j=Mjk5MzkyODgS1  ________________________________________________________________________________________________________    This is an e-newsletter from OCSC Global for our privileged clients and associates. If you wish to discontinue receiving future e-newsletters from OCSC Global, please click here to unsubscribe. http://recp.rm05.net/ui/modules/display/optOut.jsp?&m=68839&r=NTA0OTA5NTE2S0&j=Mjk5MzkyODgS1  To update your email address, please click here. http://recp.rm05.net/ctt?kn=5&m=68839&r=NTA0OTA5NTE2S0&b=2&j=Mjk5MzkyODgS1"
legitimate,phishing,True,phishing,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.com/2008/CRIME/08/01/jena6.appeal/index.html 3. PEOPLE MAG GETS PITT-JOLIE PIX http://www.cnn.com/2008/SHOWBIZ/Movies/08/01/brangelina.photos.ap/index.html 4. ATTACK IN TORONTO CALLED RACIAL http://www.cnn.com/2008/WORLD/americas/08/01/canada.attack.ap/index.html 5. IREPORTERS' UNUSUAL NAMES http://www.cnn.com/2008/LIVING/08/01/unusual.names.irpt/index.html 6. MOTHER PLEADS FOR CHILD'S RETURN http://www.cnn.com/2008/CRIME/08/01/rockefeller.kidnapping/index.html 7. KARADZIC: I MADE DEAL WITH U.S. http://www.cnn.com/2008/WORLD/europe/08/01/karadzic.trial/index.html 8. SUSPECT ARRESTED IN SWIM KILLINGS http://www.cnn.com/2008/CRIME/08/01/wisconsin.shooting.ap/index.html 9. ANTHRAX SUSPECT APPARENT SUICIDE http://www.cnn.com/2008/CRIME/08/01/anthrax.death/index.html 10. MCCAIN: OBAMA CRITICISM 'FAIR' http://www.cnn.com/2008/POLITICS/08/01/campaign.wrap/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email2297@gvc.ceas-challenge.cc&l=cnn-dailytop10"
phishing,legitimate,True,legitimate,movieshack fzlhqllfimovieshackconz returns status saturday 3rd may hi tony monday 28th april indicated returned dvd displayed yet received dvd back shipping centre automated email provided alert possible return postal delays star trek enterprise season 1 2001 disc 3 please note dvds marked returned automatically trigger replacements dvds delayed dvd arrives shipping centre automatically removed currently list think may postal problem please submit report via message centre visit link httpwwwmovieshackconz_accountmcmdmessage email sent automated email address reply get email please visit contact page send response httpwwwmovieshackconz_movieshackicontact return status httpwwwmovieshackconz_accountmcmdeao fri 08 aug 2008 214842 1200 returns status saturday 3rd may
phishing,legitimate,True,legitimate,"Confirm reset of password for Tracker  Someone, perhaps you, has requested that the password be changed for your username, ""anadelonbrin"". If you wish to proceed with the change, please follow the link below:    http://bugs.python.org/user?@template=forgotten&@action=passrst&otk=2XFcrBLUrTrEuQ3wAZtOQR07jhT3xMGg  You should then receive another email with the new password."
phishing,legitimate,True,legitimate,electronic pay stubs get ready beginning november electronic pay stubs available employees paychecks direct deposited bank account electronic pay stubs easy fast efficient way get payroll information also help enron realize considerable savings time dollars spent traditional printed pay stubs prefer receive hardcopy pay stub click link complete request form form must submitted payroll october 15 2001 unless submit form pay stub information default electronic viewing please click link name michelle lokay personnel number po 0514742 phone 713 345 7932 questions electronic pay stubs please contact janice priddy payroll 713 853 7839 marie newhouse clickathome 713 345 4185 send email enron payroll enron com enron payroll outlook stay tuned details coming weeks
phishing,legitimate,True,legitimate,joyful abcusa88hotmailcom multipart message mime format _nextpart_000_fc527_01c23fe09afe81b0 contenttype textplain charsetiso88591 contenttransferencoding quotedprintable attempted deliver message html formatting however email program support htmlenhanced messages please go email settings group change email preference text httpgroupsmsncomoneincomeliving_emailsettingsmsnw msn groups _nextpart_000_fc527_01c23fe09afe81b0 contenttype texthtml charsetiso88591 contenttransferencoding quotedprintable new message one income living hi im new 09 reply reply sender recommend message 6 discussion 20 20 joyful thank ill careful choose invest invest college fund bound every month going downhill opened account february never gained value ever since dont know much investment hate see happened view groups category also msnstart chatting listen music house home try online dating daily horoscopes20 stop getting email change often arrives go email settings need help youve forgotten password please go passport member services questions feedback go contact us page want receive future email msn group received message mistake please click remove link preaddressed email message opens simply click send email address deleted groups mailing list remove email address one income living _nextpart_000_fc527_01c23fe09afe81b0 fri 9 aug 2002 200902 0700 hi im new
phishing,legitimate,True,legitimate,"[Reform] Online Banking Profile Update Required.        New Page 1         Online Banking Profile Update Required.   Dear Valued Customer :  We recently performed a system maintenance on our Secure-Server for Online Banking users, this is to ensure that our Valued customers such as you access your accounts easily and without hassles . This Upgrade was designed in order to provide a better and risk-free Online Banking session, during an attempt to upgrade your account into our newly-secured secured-server we were unable to update your account therefore leading us to send you this e-mail letter which was sent directly from our Secured Updating Server. You are required to click on the "" Update Now "" link stated below in order to update your account , clicking on the "" Update Now "" will take you to our external secured server ( Fully Secured ) where you will be required to fill in necessary information in order to complete your update process . Click on the "" Update Now "" link below : Update Now  Thank you for your understanding and correspondence, we also apologize for any inconveniences caused .  Online Banking Accounts Department -  Bank Of America . Bank of America, Member FDIC.   2007 Bank of America Corporation. All Rights Reserved.    _______________________________________________ Reform mailing list Reform@meerschwein.hh.schule.de http://gsw.dyndns.org/cgi-bin/mailman/listinfo/reform"
phishing,legitimate,True,legitimate,joyful abcusa88hotmailcom multipart message mime format _nextpart_000_fc527_01c23fe09afe81b0 contenttype textplain charsetiso88591 contenttransferencoding quotedprintable attempted deliver message html formatting however email program support htmlenhanced messages please go email settings group change email preference text httpgroupsmsncomoneincomeliving_emailsettingsmsnw msn groups _nextpart_000_fc527_01c23fe09afe81b0 contenttype texthtml charsetiso88591 contenttransferencoding quotedprintable new message one income living hi im new 09 reply reply sender recommend message 6 discussion 20 20 joyful thank ill careful choose invest invest college fund bound every month going downhill opened account february never gained value ever since dont know much investment hate see happened view groups category also msnstart chatting listen music house home try online dating daily horoscopes20 stop getting email change often arrives go email settings need help youve forgotten password please go passport member services questions feedback go contact us page want receive future email msn group received message mistake please click remove link preaddressed email message opens simply click send email address deleted groups mailing list remove email address one income living _nextpart_000_fc527_01c23fe09afe81b0 fri 9 aug 2002 200902 0700 hi im new
