predicted,targets,discrepancia,label,message
legitimate,phishing,True,phishing,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MOM PARTIES AT A CLUB http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/05/ng.mom.pics.cnn Nancy Grace has new photos of Casey Anthony partying at a nightclub after her daughter Caylee vanished. 2. WOMAN'S COMPUTER SPIES ON HER http://www.cnn.com/video/partners/email/index.html?url=/video/tech/2008/08/05/pkg.webcam.spying.wcjb 3. TIGERS ATTACK TEEN AT ZOO http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/05/wuellner.tiger.attacks.teen.kytv 4. MISTRESS TESTIFIES IN TRIAL http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/05/sot.love.triangle.zammitti.cnn 5. MAN CALLS 911 OVER SANDWICH http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/05/spivey.911.call.sandwich.wtlv 6. JOHN 'JUNIOR' GOTTI ARRESTED http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/05/ny.gotti.jr.handcuffs.cnn 7. PASSENGERS SLIDE FROM PLANE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/05/vo.aa.plane.evacuated.KTLA 8. PLANE EVACUATES PASSENGERS http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/05/nr.beeper.ca.plane.evacuate.cnn 9. PIPELINE FIRM HELPS SAVE GAS http://www.cnn.com/video/partners/email/index.html?url=/video/tech/2008/08/05/marciano.pipeline.telecommuting.cnn 10. 125,000 GORILLAS FOUND http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/05/vo.congo.gorilla.WCS TOP 10 STORIES 1. SMOKE FORCES EMERGENCY LANDING http://www.cnn.com/2008/US/08/05/emergency.landing/index.html Passengers evacuate an American Airlines jet by inflatable slides after an emergency landing at Los Angeles' airport, an official says. 2. HOPES FOR GORILLA SURVIVAL BOOSTED http://www.cnn.com/2008/WORLD/africa/08/05/congo.gorillas/index.html 3. STAY-AT-HOME WIVES WITHOUT KIDS http://www.cnn.com/2008/LIVING/wayoflife/08/05/lw.nokids.nojob.wives/index.html 4. COMMENTARY: IMMIGRANT SANCTUARIES http://www.cnn.com/2008/POLITICS/08/04/navarrette.immigration/index.html 5. FREEMAN RECOVERING AFTER SURGERY http://www.cnn.com/2008/SHOWBIZ/Movies/08/05/people.morgan.freeman.ap/index.html 6. JOHN ""JUNIOR"" GOTTI ARRESTED http://www.cnn.com/2008/CRIME/08/05/gotti.arrest/index.html 7. TOXIN DIMS HOPES FOR MARS LIFE http://www.cnn.com/2008/TECH/space/08/04/nasa.mars/index.html 8. THE LURE OF THE R-RATED COMEDY http://www.cnn.com/2008/SHOWBIZ/Movies/08/05/film.rrated.comedies.ap/index.html 9. STARBUCKS OFFERS AFTERNOON DEAL http://www.cnn.com/2008/US/08/05/starbucks.deal.ap/index.html 10. EDOUARD MAKES LANDFALL http://www.cnn.com/2008/US/weather/08/05/tropical.weather/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=ramiro@gvc.ceas-challenge.cc&l=cnn-dailytop10"
legitimate,phishing,True,phishing,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.com/2008/CRIME/08/01/jena6.appeal/index.html 3. PEOPLE MAG GETS PITT-JOLIE PIX http://www.cnn.com/2008/SHOWBIZ/Movies/08/01/brangelina.photos.ap/index.html 4. ATTACK IN TORONTO CALLED RACIAL http://www.cnn.com/2008/WORLD/americas/08/01/canada.attack.ap/index.html 5. IREPORTERS' UNUSUAL NAMES http://www.cnn.com/2008/LIVING/08/01/unusual.names.irpt/index.html 6. MOTHER PLEADS FOR CHILD'S RETURN http://www.cnn.com/2008/CRIME/08/01/rockefeller.kidnapping/index.html 7. KARADZIC: I MADE DEAL WITH U.S. http://www.cnn.com/2008/WORLD/europe/08/01/karadzic.trial/index.html 8. SUSPECT ARRESTED IN SWIM KILLINGS http://www.cnn.com/2008/CRIME/08/01/wisconsin.shooting.ap/index.html 9. ANTHRAX SUSPECT APPARENT SUICIDE http://www.cnn.com/2008/CRIME/08/01/anthrax.death/index.html 10. MCCAIN: OBAMA CRITICISM 'FAIR' http://www.cnn.com/2008/POLITICS/08/01/campaign.wrap/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email1328@gvc.ceas-challenge.cc&l=cnn-dailytop10"
phishing,legitimate,True,legitimate,"loquacious: Dictionary.com Word of the Day =-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= Free Tax Software! Download free TaxACT and begin preparing your taxes today! TaxACT interviews you, automatically calculates your return and  prints IRS-approved forms for FREE.  Plus, you can e-file for  under $8  http://by.advertising.com/1/c/62072/39977/152574/152574   AOL users click here  =-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=    Word of the Day for Sunday February 24, 2002:    loquacious \\loh-KWAY-shuhs\\, adjective:    1. Very talkative.    2. Full of excessive talk; wordy.      The  meeting  went  on  for hours, accommodating loquacious      bores who were each allowed their say.      --Andrew  Sullivan,  ""Gay  Life,  Gay  Death,""  [1]The  New      Republic, December 17, 1990      In  drawing  a sharp contrast with the loquacious Ginsburg,      her  new  lawyers  appeared for just a few moments and said      virtually  nothing  to reporters before retreating into the      building.      --Peter  Baker, ""Lewinsky Replaces Ginsburg,"" [2]Washington      Post, June 3, 1998      _________________________________________________________    Loquacious  comes  from Latin loquax, ""talkative,"" from loqui,    ""to speak."" References    1. http://www.thenewrepublic.com/    2. http://www.washingtonpost.com/ _._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._ You are currently subscribed to Dictionary.com Word of the Day as:  matt.motley@enron.com To subscribe to the list by email, send a blank message to: join-WordoftheDay@lists.lexico.com To unsubscribe via email, send a blank message to: leave-wordoftheday-357530C@lists.lexico.com Subscriptions can be turned on and off from the Web at http://www.dictionary.com/wordoftheday/list/ Dictionary.com Word of the Day http://www.dictionary.com/wordoftheday/ (C) 2002 by Lexico Publishing Group, LLC."
phishing,legitimate,True,legitimate,pzhkwpvvgodaddycom 247 sales support 480 5058877 renewal notice renewal notice customer number account 8805295 dear tony meyer following domain names set automatically renew expiration dates listed tangomucom apr 23 2008 important credit card file expired closed able automatically renew domains review update credit card information log account godaddycom go customer info tab select credit card payment info renew domains right qualify bonus savings going httpwwwgodaddycomgdshop myportaldefaultaspmyid8805295 shopperid8805295 pgdomiscgd49bbd30ci7867 may asked log login name customer number password view expiring items also follow steps renew 1 go godaddycom home page select renewals right hand side page 2 enter login name customer number password click secure login forgotten password select retrieve password link log page bonus savings renew domains take 10 order new products simply enter gd49bbd30 shopping cart mention offer code call 480 5058877 thanks choosing go daddy domain name registration needs sincerely bob parsons bob parsons ceo founder godaddycom wwwgodaddycom 247 customer support call 480 5058877 pvosgprgodaddycom hosting w web site builder quick blogcast personalized email click learn free every domain renewal hosting wsite builder quick blogcast personalized email starter web page internet guide sale page change registration domain locking status alerts forwardingmasking total dns control 100 email forwards renewal pricing per domain com 999 net 999 org 999 info 799 biz 1499 us 999 ws website 999 plus icann fee 20 cents per domain name year disable autorenew use free domain locking modify contact information modify name servers domain take advantage free domain forwarding change registrant domain name free prices current 3242008 may changed without notice domain name registrations renewals nonrefundable subject terms conditions registration agreement applicable discounted domain products memberships maintenance plans hosting renewals gift cards discount reflected shopping cart used conjunction offer promotion free hosting photo album blog services adsupported adsupported web sites contain relevant online advertising small portion site include obtrusive popup ads copyright 2008 godaddycom inc rights reserved wed 06 aug 2008 163856 0700 certified godaddycom renewal notice
legitimate,phishing,True,phishing,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.com/2008/CRIME/08/01/jena6.appeal/index.html 3. PEOPLE MAG GETS PITT-JOLIE PIX http://www.cnn.com/2008/SHOWBIZ/Movies/08/01/brangelina.photos.ap/index.html 4. ATTACK IN TORONTO CALLED RACIAL http://www.cnn.com/2008/WORLD/americas/08/01/canada.attack.ap/index.html 5. IREPORTERS' UNUSUAL NAMES http://www.cnn.com/2008/LIVING/08/01/unusual.names.irpt/index.html 6. MOTHER PLEADS FOR CHILD'S RETURN http://www.cnn.com/2008/CRIME/08/01/rockefeller.kidnapping/index.html 7. KARADZIC: I MADE DEAL WITH U.S. http://www.cnn.com/2008/WORLD/europe/08/01/karadzic.trial/index.html 8. SUSPECT ARRESTED IN SWIM KILLINGS http://www.cnn.com/2008/CRIME/08/01/wisconsin.shooting.ap/index.html 9. ANTHRAX SUSPECT APPARENT SUICIDE http://www.cnn.com/2008/CRIME/08/01/anthrax.death/index.html 10. MCCAIN: OBAMA CRITICISM 'FAIR' http://www.cnn.com/2008/POLITICS/08/01/campaign.wrap/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email1420@gvc.ceas-challenge.cc&l=cnn-dailytop10"
phishing,legitimate,True,legitimate,commoditylogic guest user ids hello per tom request sending guest ids commoditylogic please go guest commoditylogic com access guest user environment login page flash tour module functionality questions please contact either call center 713 345 4521 module user id password confirmlogic cl 656919 password nomlogic cl 476211 password invoicelogic cl 782667 password banklogic cl 820622 password docswaplogic cl 668899 password ids password case sensitive thank andrea commoditylogic 713 345 4420
legitimate,phishing,True,phishing,"Australia adds to Migration Occupations in Demand List To view this mail in a browser, copy http://recp.rm05.net/servlet/MailView?ms=Njg4MzkS1&r=NTA0OTA5NTE2S0&j=Mjk5MzkyODgS1 into your browser.  AUSTRALIA ADDS TO MIGRATION OCCUPATIONS IN DEMAND LIST  09 May 2005 ________________________________________________________________________________________________________   On 8 May Australian Government announced changes to its immigration strategy by adding to its Migration Occupations in Demand List (MODL). The changes affect skilled visas for immigration to Australia.  The MODL and Skills Occupation List (SOL) form part of the backbone of Australia's point-based skilled migration strategy. Applicants under the points tested General Skilled Migration program for Australia who nominate an occupation on the MODL are awarded 15 points.   The following occupations were added to the MODL on 4 May 2005:  PROFESSIONAL: Civil Engineer  Dentist  Nuclear Medicine Technologist  Podiatrist  Speech Pathologist  TRADES: Bricklayer  Cabinetmaker  Carpenter & Joiner  Cook  Electrical Powerline Tradesperson  Electrician (Special Class)  Electronic Equipment Tradesperson  Fibrous Plasterer  General Electrician  General Electronic Instruments Tradesperson  General Plumber  Solid Plaster  OTHER OCCUPATIONS WHICH ARE IN THE EXISTING MODL ARE: Accountants  Chef  Hairdresser  Medical Practitioner  Physiotherapist  Registered Nurse    Immigration to Australia is especially for skilled people who wish to emigrate to a Country with a great lifestyle and excellent job opportunities. Unemployment is at an all-time low of 5.1%, the lowest in the last 25 years.  You do not need to relocate immediately after your application for permanent residence is approved. Normally, you can wait for 3 years from date of approval to relocate. Furthermore, the application and approval process can take a long time, usually more than a year.  We look forward to a meeting to discuss your needs.  Please contact us at 6238-0777 or email consultant@ocscglobal.com for a Non-obligatory Assessment. mailto:consultant@ocscglobal.com   OCSC Global Immigration And Relocation Specialists http://recp.rm05.net/ctt?kn=1&m=68839&r=NTA0OTA5NTE2S0&b=2&j=Mjk5MzkyODgS1   Australia | Canada | New Zealand | Singapore | UK | USA   Why not forward this newsletter to friends who might be interested in subscribing? http://recp.rm05.net/servlet/FTFClickServlet?m=68839&r=NTA0OTA5NTE2S0&j=Mjk5MzkyODgS1  ________________________________________________________________________________________________________    This is an e-newsletter from OCSC Global for our privileged clients and associates. If you wish to discontinue receiving future e-newsletters from OCSC Global, please click here to unsubscribe. http://recp.rm05.net/ui/modules/display/optOut.jsp?&m=68839&r=NTA0OTA5NTE2S0&j=Mjk5MzkyODgS1  To update your email address, please click here. http://recp.rm05.net/ctt?kn=5&m=68839&r=NTA0OTA5NTE2S0&b=2&j=Mjk5MzkyODgS1"
legitimate,phishing,True,phishing,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.com/2008/CRIME/08/01/jena6.appeal/index.html 3. PEOPLE MAG GETS PITT-JOLIE PIX http://www.cnn.com/2008/SHOWBIZ/Movies/08/01/brangelina.photos.ap/index.html 4. ATTACK IN TORONTO CALLED RACIAL http://www.cnn.com/2008/WORLD/americas/08/01/canada.attack.ap/index.html 5. IREPORTERS' UNUSUAL NAMES http://www.cnn.com/2008/LIVING/08/01/unusual.names.irpt/index.html 6. MOTHER PLEADS FOR CHILD'S RETURN http://www.cnn.com/2008/CRIME/08/01/rockefeller.kidnapping/index.html 7. KARADZIC: I MADE DEAL WITH U.S. http://www.cnn.com/2008/WORLD/europe/08/01/karadzic.trial/index.html 8. SUSPECT ARRESTED IN SWIM KILLINGS http://www.cnn.com/2008/CRIME/08/01/wisconsin.shooting.ap/index.html 9. ANTHRAX SUSPECT APPARENT SUICIDE http://www.cnn.com/2008/CRIME/08/01/anthrax.death/index.html 10. MCCAIN: OBAMA CRITICISM 'FAIR' http://www.cnn.com/2008/POLITICS/08/01/campaign.wrap/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email2297@gvc.ceas-challenge.cc&l=cnn-dailytop10"
phishing,legitimate,True,legitimate,movieshack fzlhqllfimovieshackconz returns status saturday 3rd may hi tony monday 28th april indicated returned dvd displayed yet received dvd back shipping centre automated email provided alert possible return postal delays star trek enterprise season 1 2001 disc 3 please note dvds marked returned automatically trigger replacements dvds delayed dvd arrives shipping centre automatically removed currently list think may postal problem please submit report via message centre visit link httpwwwmovieshackconz_accountmcmdmessage email sent automated email address reply get email please visit contact page send response httpwwwmovieshackconz_movieshackicontact return status httpwwwmovieshackconz_accountmcmdeao fri 08 aug 2008 214842 1200 returns status saturday 3rd may
phishing,legitimate,True,legitimate,"Confirm reset of password for Tracker  Someone, perhaps you, has requested that the password be changed for your username, ""anadelonbrin"". If you wish to proceed with the change, please follow the link below:    http://bugs.python.org/user?@template=forgotten&@action=passrst&otk=2XFcrBLUrTrEuQ3wAZtOQR07jhT3xMGg  You should then receive another email with the new password."
phishing,legitimate,True,legitimate,"continue enjoying iijournals - - renew today ! dear vince kaminski , we hope you are enjoying the benefits of receiving market - leading , rigorous and current research from industry experts through your subscription to derivatives quarterly . unfortunately , your subscription is about to expire ! by renewing now , your access to the web site and to your print copies will be uninterrupted . you can continue to get the exclusive research and practical advice for financial practitioners  ) written by the best minds in your business ! click here to renew today thank you ."
phishing,legitimate,True,legitimate,joyful abcusa88hotmailcom multipart message mime format _nextpart_000_fc527_01c23fe09afe81b0 contenttype textplain charsetiso88591 contenttransferencoding quotedprintable attempted deliver message html formatting however email program support htmlenhanced messages please go email settings group change email preference text httpgroupsmsncomoneincomeliving_emailsettingsmsnw msn groups _nextpart_000_fc527_01c23fe09afe81b0 contenttype texthtml charsetiso88591 contenttransferencoding quotedprintable new message one income living hi im new 09 reply reply sender recommend message 6 discussion 20 20 joyful thank ill careful choose invest invest college fund bound every month going downhill opened account february never gained value ever since dont know much investment hate see happened view groups category also msnstart chatting listen music house home try online dating daily horoscopes20 stop getting email change often arrives go email settings need help youve forgotten password please go passport member services questions feedback go contact us page want receive future email msn group received message mistake please click remove link preaddressed email message opens simply click send email address deleted groups mailing list remove email address one income living _nextpart_000_fc527_01c23fe09afe81b0 fri 9 aug 2002 200902 0700 hi im new
phishing,legitimate,True,legitimate,"[Reform] Online Banking Profile Update Required.        New Page 1         Online Banking Profile Update Required.   Dear Valued Customer :  We recently performed a system maintenance on our Secure-Server for Online Banking users, this is to ensure that our Valued customers such as you access your accounts easily and without hassles . This Upgrade was designed in order to provide a better and risk-free Online Banking session, during an attempt to upgrade your account into our newly-secured secured-server we were unable to update your account therefore leading us to send you this e-mail letter which was sent directly from our Secured Updating Server. You are required to click on the "" Update Now "" link stated below in order to update your account , clicking on the "" Update Now "" will take you to our external secured server ( Fully Secured ) where you will be required to fill in necessary information in order to complete your update process . Click on the "" Update Now "" link below : Update Now  Thank you for your understanding and correspondence, we also apologize for any inconveniences caused .  Online Banking Accounts Department -  Bank Of America . Bank of America, Member FDIC.   2007 Bank of America Corporation. All Rights Reserved.    _______________________________________________ Reform mailing list Reform@meerschwein.hh.schule.de http://gsw.dyndns.org/cgi-bin/mailman/listinfo/reform"
phishing,legitimate,True,legitimate,joyful abcusa88hotmailcom multipart message mime format _nextpart_000_fc527_01c23fe09afe81b0 contenttype textplain charsetiso88591 contenttransferencoding quotedprintable attempted deliver message html formatting however email program support htmlenhanced messages please go email settings group change email preference text httpgroupsmsncomoneincomeliving_emailsettingsmsnw msn groups _nextpart_000_fc527_01c23fe09afe81b0 contenttype texthtml charsetiso88591 contenttransferencoding quotedprintable new message one income living hi im new 09 reply reply sender recommend message 6 discussion 20 20 joyful thank ill careful choose invest invest college fund bound every month going downhill opened account february never gained value ever since dont know much investment hate see happened view groups category also msnstart chatting listen music house home try online dating daily horoscopes20 stop getting email change often arrives go email settings need help youve forgotten password please go passport member services questions feedback go contact us page want receive future email msn group received message mistake please click remove link preaddressed email message opens simply click send email address deleted groups mailing list remove email address one income living _nextpart_000_fc527_01c23fe09afe81b0 fri 9 aug 2002 200902 0700 hi im new
