predicted,targets,discrepancia,label,message
phishing,legitimate,True,legitimate,ohwwlejspbfotbplistscmswaikatoacnz send wekalist mailing list submissions iuxxdkqklistscmswaikatoacnz subscribe unsubscribe via world wide web visit httpslistscmswaikatoacnzmailmanlistinfowekalist via email send message subject body help ohwwlejspbfotbplistscmswaikatoacnz reach person managing list pobypuhshvhzjlistscmswaikatoacnz replying please edit subject line specific contents wekalist digest todays topics 1 need prediction model g shafiullah 2 advantage bayesian classification classifer hesuoju 3 want copy rr bouckaert phd thesis bayesian belief networks construction inference hesuoju 4 compare tuple fastvectorm_alltherules benot depaire 5 want copy rr bouckaert phd thesis bayesian belief networks construction inference enrique nell sxjuqnmkzhccqueduau sat apr 26 154900 2008 message 1 date tue 19 feb 2008 104138 1000 g shafiullah subject wekalist need prediction model messageid 0yd13y36710o1p39wy1130x6710o15nl02d1dyx6unimailstaffadcqueduau contenttype textplain charsetiso88591 hi want develop prediction model weka data 0 degree phaseshift need predict data 180 degree phase available 0 degree phasehsift data otherwise need measure available data c instead calculating b need predict c c b b please let know suitable way solve problem regards gm g shafiullah master engineering research student centre railway engineering cre faculty sciences engineering health central queensland university rockhampton qld 4702 australia phone 61 7 4930 9313 mobile61 4 3208 5800 email sxjuqnmkzhccqueduau hlklgyahoocom lpziwmbdorg original message ohwwlejspbfotbplistscmswaikatoacnz mailtowekalistrequestlistscmswaikatoacnz sent monday february 18 2008 708 pm iuxxdkqklistscmswaikatoacnz subject wekalist digest vol 60 issue 25 send wekalist mailing list submissions iuxxdkqklistscmswaikatoacnz subscribe unsubscribe via world wide web visit httpslistscmswaikatoacnzmailmanlistinfowekalist via email send message subject body help ohwwlejspbfotbplistscmswaikatoacnz reach person managing list pobypuhshvhzjlistscmswaikatoacnz replying please edit subject line specific contents wekalist digest todays topics 1 discretize filter mark hall 2 reducing dataset peter reutemann 3 weka models pmml mark hall 4 reducing dataset rafiqul haque 5 bugs wekaguiexperimentresultstable mark hall 6 text tokenization ann mathew 7 outputting individual classifications without supplying trainingtest set justin fincher vafzspentahoorg sat apr 26 154900 2008 message 1 date mon 18 feb 2008 101102 1300 mark hall subject wekalist discretize filter weka machine learning workbench list messageid 20080217211101gc9517cygnuslocal contenttype textplain charsetusascii fri feb 15 2008 013452am 0800 fatih akay wrote hello exact output discretize filter know counts number attributes whose values specific ranges know determined new values attributes check references help source code discretize filter details split points calculated cheers mark mark hall senior developerconsultant pentaho open source business intelligence company citadel international suite 340 5950 hazeltine national dr orlando fl 32822 usa 5 grace avenue hamilton 3210 new zealand 64 7 8473537 office 64 21 399132 mobile 1 815 5508637 fax skype markandrewhall yahoo mark_andrew_hall download latest release today dlnirllcwaikatoacnz sat apr 26 154900 2008 message 2 date mon 18 feb 2008 111359 1300 peter reutemann subject wekalist reducing dataset weka machine learning workbench list messageid 47b8b1a73050808waikatoacnz contenttype textplain charsetiso88591 formatflowed thank much solution actually dealing large dataset statistically collected analyzed responsibility analyze dataset using data mining approaches main problem new data mining able understand going reduce data suggestion side valuable cobweb incremental clusterer able cope large amounts data otherwise increase heap size java virtual machine work subsamples unsupervised resample filters available weka find package wekafiltersunsupervisedinstance since dont seem class attribute dataset otherwise wouldnt using clusterers wont able use wekas supervised attribute selection hth cheers peter peter reutemann dept computer science university waikato nz httpwwwcswaikatoacnzfracpete 64 7 8384466 ext 5174 vafzspentahoorg sat apr 26 154900 2008 message 3 date mon 18 feb 2008 095112 1300 mark hall subject wekalist weka models pmml weka machine learning workbench list messageid 20080217205111ga9517cygnuslocal contenttype textplain charsetusascii weka doesnt support pmml present support pmml may implemented later year cheers mark sun feb 17 2008 111117am 0100 carmelo saffioti wrote hi possible export weka models pmml predictive model markup language format would great thing would possible share weka models data mining suites thanks carmelo _______________________________________________ wekalist mailing list iuxxdkqklistscmswaikatoacnz httpslistscmswaikatoacnzmailmanlistinfowekalist mark hall senior developerconsultant pentaho open source business intelligence company citadel international suite 340 5950 hazeltine national dr orlando fl 32822 usa 5 grace avenue hamilton 3210 new zealand 64 7 8473537 office 64 21 399132 mobile 1 815 5508637 fax skype markandrewhall yahoo mark_andrew_hall download latest release today dnrxv_ttnxyahoocom sat apr 26 154900 2008 message 4 date sun 17 feb 2008 125215 0800 pst rafiqul haque subject wekalist reducing dataset dlnirllcwaikatoacnz weka machine learning workbench list messageid 83873260967qmweb30008mailmudyahoocom contenttype textplain charsetiso88591 dear peter thank much solution actually dealing large dataset statistically collected analyzed responsibility analyze dataset using data mining approaches main problem new data mining able understand going reduce data suggestion side valuable best regards rafik peter reutemann wrote asked ignore attributes using command line instead selecting ignore attribute window ignore attribute using command line weka assume youre using cluster algorithm commandline doesnt support general ignoring attributes explorer uses following filter ignoring attributes creates copy dataset removes selected attributes copy passing cluster algorithm wekafiltersunsupervisedattributeremove use filter conjunction wekaclusterersfilteredclusterer metaclusterer developer version since 354 see javadoc information hth cheers peter peter reutemann dept computer science university waikato nz httpwwwcswaikatoacnzfracpete ph 64 7 8585174 _______________________________________________ wekalist mailing list iuxxdkqklistscmswaikatoacnz httpslistscmswaikatoacnzmailmanlistinfowekalist ____________________________________________________________________________________ better friend newshound knowitall yahoo mobile try httpmobileyahoocom_yltahu06i62sr8hdtdypao8wcj9tacj vafzspentahoorg sat apr 26 154900 2008 message 5 date mon 18 feb 2008 152325 1300 mark hall subject wekalist bugs wekaguiexperimentresultstable weka machine learning workbench list messageid 20080218022323ga572cygnuslocal contenttype textplain charsetusascii thanks bug report guys ive checked fixes cvs cheers mark sat feb 02 2008 100525pm 0000 raquel porras franco wrote hi everyone students burgos spain think weve found two bugs class wekaguiexperimentresultstable pressing database button analyse tab weka experiment entering parameters application establish connection experiments setups stored database displayed setup selected cancel exit button pressed database connection never closed therefore try connect another database experiments setups stored displayed however setups database whose connection remains open displayed instead connection closed pressing ok button solutionin function setinstancesfromdbasequery weve added m_instancequerydisconnectfromdatabase connection established code function would queries user enough make database query retrieve experiment results protected void setinstancesfromdbasequery try m_instancequery null m_instancequery new instancequery string dbaseurl m_instancequerygetdatabaseurl string username m_instancequerygetusername string passwd m_instancequerygetpassword dbaseurl string joptionpaneshowinputdialogthis enter database url query database joptionpaneplain_message null null dbaseurl databaseconnectiondialog dbd new databaseconnectiondialognulldbaseurlusername dbdsetvisibletrue dbaseurl null dbdgetreturnvaluejoptionpaneclosed_option m_fromlabsettextcancelled return dbaseurldbdgeturl usernamedbdgetusername passwddbdgetpassword m_instancequerysetdatabaseurldbaseurl m_instancequerysetusernameusername m_instancequerysetpasswordpasswd m_instancequerysetdebugdbdgetdebug m_instancequeryconnecttodatabase m_instancequeryexperimentindexexists systemerrprintlnnot found m_fromlabsettextno experiment index m_instancequerydisconnectfromdatabase return systemerrprintlnfound m_fromlabsettextgetting experiment index instances index m_instancequeryretrieveinstancesselect instancequeryexp_index_table indexnuminstances 0 m_fromlabsettextno experiments available m_instancequerydisconnectfromdatabase return m_fromlabsettextgot experiment index defaultlistmodel lm new defaultlistmodel int 0 indexnuminstances lmaddelementindexinstanceitostring jlist jl new jlistlm jlsetselectedindex0 int result display dialog theres one result jlgetmodelgetsize 1 listselectordialog jd new listselectordialognull jl result jdshowdialog else result listselectordialogapprove_option result listselectordialogapprove_option m_fromlabsettextcancelled m_instancequerydisconnectfromdatabase return instance selinst indexinstancejlgetselectedindex attribute tableattr indexattributeinstancequeryexp_result_col string table instancequeryexp_result_prefix selinsttostringtableattr setinstancesfromdatabasetabletable catch exception ex 1 print complete stacktrace exprintstacktrace 2 print message panel m_fromlabsettextproblem reading database exgetmessage another problem concerning panel displayed pressing database button analyse tab exitclose button panel pressed application tries connect given database portion code executed function setinstancesfromdbasequery databaseconnectiondialog dbd new databaseconnectiondialognulldbaseurlusername dbdsetvisibletrue dbdgetreturnvaluejoptionpaneclosed_option m_fromlabsettextcancelled return getreturnvalue returns attribute m_returnvalue class databaseconnectiondialog attribute never initialized takes default value 0 clause false return executed application try connect database two options parameters could wrong leading error could right connection made experiments setups panel displayed order avoid suggest m_returnvalue initialized way databaseconnectiondialog protected int m_returnvaluejoptionpaneclosed_option right bugs sorry couldnt make explanation shorter best regards mryam gmez raquel porras escuela politcnica superior universidad de burgos tecnologa moda motor viajessuscrbete nuestros boletines para estar siempre la ltima 1msn newsletters references visible links 1 httpnewslettersmsncomhmmaintenanceesesasplescespwcmaintenancebrandwlruhttp3a2f2fmaillivecom _______________________________________________ wekalist mailing list iuxxdkqklistscmswaikatoacnz httpslistscmswaikatoacnzmailmanlistinfowekalist mark hall senior developerconsultant pentaho open source business intelligence company citadel international suite 340 5950 hazeltine national dr orlando fl 32822 usa 5 grace avenue hamilton 3210 new zealand 64 7 8473537 office 64 21 399132 mobile 1 815 5508637 fax skype markandrewhall yahoo mark_andrew_hall download latest release today wed 06 aug 2008 225650 0500 wekalist digest vol 60 issue 27
phishing,legitimate,True,legitimate,"sap id - here it is ! ! ! ! ! the following sap id and password allows you to access pay , benefit , and personal data via ehronline . do not provide this id / password to anyone as it enables modification to direct deposit account information . the sap system and ehronline will be available beginning friday , june 23 at 8 : 00 am for time entry . full sap functionality for financials will be available on july 5 , 2000 . you will be asked to change your password at the initial logon . your new password should meet the following criteria : must be 6 - 8 characters long can include numbers and letters can not include ' enron ' in your password . the system will require you to change your password every 90 days . the following address will connect you to ehronline beginning friday , june 23 at 8 : 00 am , http : / / ehronline . enron . com ( must use internet explorer , version 4 . 01 or higher to access this link . ) how do i get help ? : sap support : call the coe sap hotline at 713 - 345 - 4 sap ( 4727 ) . for quick reference tools , security request processes , after hours contact information and other general information , go to the coe web site via internet explorer using the following url address : http : / / sap . enron . com / coe for troubleshooting and go - live tips , go to the following web site , via internet explorer , using the following url address : http : / / sap . enron . com / coe click on sap , then click on troubleshooting and go - live tips training : contact your site manager if you were not able to attend a sap training class , and would like to attend one , for approval and role assignment . for interactive web based training for ehronline time entry , go to the following web site , via internet explorer , using the following url address : select the "" new users click here to register "" link"
phishing,legitimate,True,legitimate,"Fwd: Fw: Smart Computer !!!! >From: ""stanley czajkowski""  >To: BJLord2@aol.com, cahemming@hotmail.com, cardiac734@aol.com,  >cardiactech@adelphia.net, cmarsh3892@aol.com, comet91000@worldnet.att.net,  >cwalker@borg.com, dwestwood@erols.com, emsequalnolife@aol.com,  >found@monumental.com, haasdc@borg.com, haasmb@netscape.net,  >jons_stang@yahoo.com, jwalsh@medicorpihn.com, katwilliams@juno.com,  >kesterl@hoffman.army.mil, kidd108@attbi.com, ladybee108@webtv.net,  >Larry.Gordon@usmc-mccs.org, maniac_8@hotmail.com, okfine66@aol.com,  >pd4byot@aol.com, pita651@aol.com, ralph.walters@gsa.gov, s-t-a-k@msn.com,  >shedrick@erols.com, tina_leavy@msn.com, welsh@ibb.gov, Wollimat1@cs.com >Subject: Fwd: Fw: Smart Computer !!!! >Date: Sun, 27 Jan 2002 16:06:28 -0500 > > > > >>From: ""Ron Davies""  >>To: ""BARBARA JOHNSON"" ,   ""Walt Hanson"" >>,   ""Stanley Czajikowski""  >>Subject: Fw: Smart Computer !!!! >>Date: Sat, 26 Jan 2002 16:05:06 -0500 >> >> >> >>Subject: Smart Computer !!!! >> >> >> > A Woman was helping her computer-illiterate husband set up his >> > computer, >> > > > >and >> > > > >at the appropriate point in the process, told him that he would  >>now >> > need >> > > to >> > > > >choose and enter a password.  Something he will use to log on. >> > > > > >> > > > >The husband was in a rather amorous mood and figured he would try >>for >> > the >> > > > >shock effect to bring this to his wife's attention. So, when the >> > computer >> > > > >asked him to enter his password, he made it plainly obvious to his >>wife >> > > > >that >> > > > >he was keying in, >> > > > > >> > > > >     ""p..e..n..i..s"". >> > > > > >> > > > > >> > > > > >> > > > > >> > > > > >> > > > >His wife fell off her chair laughing when the computer replied: >> > > > > >> > > > > >> > > > > >> > > > >PASSWORD REJECTED. NOT LONG ENOUGH"" >> > > > >> > > > >> > > > >> > > > >> > > > _________________________________________________________________ >> > >> > > > > >_________________________________________________________________ >Get your FREE download of MSN Explorer at http://explorer.msn.com/intl.asp. > _________________________________________________________________ Chat with friends online, try MSN Messenger: http://messenger.msn.com"
phishing,legitimate,True,legitimate,superuser vngaheronuwaterlooca 431c431 129974100 sciborg sciborguwaterlooca sciborgc2phynet wwwwcas wwwspme wwwscrubs wwwscience wwwsciborg wwwpolymerphysics wwwopenhouse wwwforecast wwwexplorescience wwwconfinedsoftmatter wwwchemstores wwwccfp wkliu wcas twiki spme scrubs scimail science4watstar science4 science3watstar science3 science2watstar science2 sciencewatstar science wwwsci pollutionbusters wwwscicomp physoffwatstar physoff physlabwatstar physicswatstar physics wwwwatspec optometrywatstar wwwquantummatters depressioncampaign wwwstresslab chem13newsexam wwwchem13newsexam wwwcomputational sbsa wwwsbsa leroy ldapscience sci solventsconsortium sts wwwscisoc wwwsolventsconsortium wwwhealthprofessions china2plus2 scicomp gq2004 forecast extech explorescience ep3 earthlabwatstar earthlab earthwatstar earth ftpsciborg cupewatstar cupe computational wwwbsc bsc chemstores chemlabwatstar chemlab chemistrywatstar chemistry chem2watstar chem2 ccfp healthprofessions stresslab buli biologywatstar biology biolabwatstar biolab quantummatters wwwchina2plus2 wwwchemclub chemclub wwwdepressioncampaign ucsigrc wwwucsigrc ucffgcr wwwucffgcr scisoc earthscience wwwearthscience wwwearth wwwbiology wwwchemistry wwwphysics pharmacy wwwpharmacy wwwsts wwwbgsa bgsa wwwfsf fsf wwwbiomedical biomedical wwwibmb ibmb jcsemple wwwjcsemple wwwscibus scibus watspec wwwchem13news chem13news scilists avogadroexam wwwavogadroexam aviation wwwaviation uwaterloosaurus wwwuwaterloosaurus uwuses farvolden wwwfarvolden cartylecture wwwcartylecture ssht wwwssht ultrafastlaser wwwultrafastlaser confinedsoftmatter campbelllabs wwwcampbelllabs wwwuwuses 129974100 sciborg sciborguwaterlooca sciborgc2phynet wwwwcas wwwspme wwwscrubs wwwscience wwwsciborg igem wwwpolymerphysics wwwopenhouse wwwforecast wwwexplorescience wwwconfinedsoftmatter wwwchemstores wwwccfp wkliu wcas twiki spme scrubs scimail science4watstar science4 science3watstar science3 science2watstar science2 sciencewatstar science wwwsci wwwigem pollutionbusters wwwscicomp physoffwatstar physoff physlabwatstar physicswatstar physics wwwwatspec optometrywatstar wwwquantummatters depressioncampaign wwwstresslab chem13newsexam wwwchem13newsexam wwwcomputational sbsa wwwsbsa leroy ldapscience sci solventsconsortium sts wwwscisoc wwwsolventsconsortium wwwhealthprofessions china2plus2 scicomp gq2004 forecast extech explorescience ep3 earthlabwatstar earthlab earthwatstar earth ftpsciborg cupewatstar cupe computational wwwbsc bsc chemstores chemlabwatstar chemlab chemistrywatstar chemistry chem2watstar chem2 ccfp hea lthprofessions stresslab buli biologywatstar biology biolabwatstar biolab quantummatters wwwchina2plus2 wwwchemclub chemclub wwwdepressioncampaign ucsigrc wwwucsigrc ucffgcr wwwucffgcr scisoc earthscience wwwearthscience wwwearth wwwbiology wwwchemistry wwwphysics pharmacy wwwpharmacy wwwsts wwwbgsa bgsa wwwfsf fsf wwwbiomedical biomedical wwwibmb ibmb jcsemple wwwjcsemple wwwscibus scibus watspec wwwchem13news chem13news scilists avogadroexam wwwavogadroexam aviation wwwaviation uwaterloosaurus wwwuwaterloosaurus uwuses farvolden wwwfarvolden cartylecture wwwcartylecture ssht wwwssht ultrafastlaser wwwultrafastlaser confinedsoftmatter campbelllabs wwwcampbelllabs wwwuwuses 3842c3842 129972714 anakin anakinuwaterlooca anakinme2net 129972714 rplts1 rplts1uwaterlooca rplts1me2net 7595a7596 1299750182 ecprn07 ecprn07uwaterlooca ecprn07eng2net 9139a9141 1299762110 charlesxerox charlesxeroxuwaterlooca charlesxeroxb1net 9140a9143 1299762112 lenovo5778e33d lenovo5778e33duwaterlooca lenovo5778e33db1net 12110a12114 129978181 r2rahman r2rahmanuwaterlooca r2rahmanceitsci1net 12840a12845 129978514 shamusads shamusadsuwaterlooca shamustestadnetads shamus 19196d19200 12997128128 shamusads shamusadsuwaterlooca shamusuwnetads shamus 23237d23240 12997174188 ecprn07 ecprn07uwaterlooca ecprn07ecworknet thu 07 aug 2008 170336 0500 builddns
phishing,legitimate,True,legitimate,"First direct estimate of hidden vCJD cases URL: http://www.newsisfree.com/click/-5,8062538,1440/ Date: Not supplied  Tests for the infectious agent in people without symptoms do not reduce the  deaths predicted - larger studies are ""urgently needed"""
phishing,legitimate,True,legitimate,red hat network alert rhnadminrhnspamassassintaintorg red hat network determined following advisory applicable one systems registered complete information errata found following location httpsrhnredhatcomnetworkerrataerrata_detailspxteid1159 security advisory rhsa200215809 summary new kernel update available fixes i810 video oops several security issues updated kernel packages available fix oops i810 3d kernel code kernel update also fixes difficult trigger race dcache filesystem cache code well potential security holes although currently aware exploits description 24185 kernel introduced safety checks vm subsystem triggered exiting x session using 3d acceleration intel i810i815 chipset additionally difficult trigger race dcache file system subsystem kernel update addresses issues addition fixes potential security holes following drivers stradis rio500 se401 usbvideo apm finally kernel fixes files proc file system capability expose kernel memory abused security issues found audit none time writing known exploits would like thank silvio cesare stas sergeev andi kleen solar designer others auditing work references httpwwwthefreeworldnetnonus taking action may address issues outlined advisory two ways select server name clicking name list available following location schedule errata update httpsrhnredhatcomnetworksystemlistsystem_listpxt run update agent affected server changing notification preferences enabledisable errata alert preferences globally please log rhn navigate rhn account preferences tab url httpsrhnspamassassintaintorgnetworkmy_accountmy_prefspxt also enabledisable notification per system basis selecting individual system systems list individual system view click details tab affected systems list errata advisory may apply systems listed know errata apply system listed might possible package profile server date case run up2date p root system question refresh software profile 1 affected system registered rhn systems explicitly enabled errata alerts shown release arch profile name 73 i686 jalapeno red hat network team message sent red hat network alert rhn user login spamassassintaintorg email address file lost rhn password use information retrieve email following address httpsrhnredhatcomforgot_passwordpxt cancel notices go httpsrhnredhatcomoopxtuid1358455oid1917980 thu 22 aug 2002 040837 0400 rhn errata alert new kernel update available fixes i810 video oops several security issues
phishing,legitimate,True,legitimate,aaron kulkis cmiqlkx91hotpopcom benji weber wrote 07022008 mike wrote notion malware linux technically feasible highly irrational think experienced senior linux users shouldnt keep spreading deceptive mantra know better irrational disagree statement unless course show attachment autoexecutes linux malware entirely root remember john doe user accounts dsl pipes privacy breaches appscandoall etc know list root something stupid theres way describe first downloadedsaved made executable run three things done yes problem three step process case browser running user anything user allowed example exploit browser image viewing library exploited malicious javascript crafted image could potentially delete user files could used launch denial service attack spam machine need root combined local root exploit uncommon could potentially even get root full control system applies mail client irc client applications important keep software date still run untrusted code completely ignore security blindly visiting pages possible malware running email attachments etc even opensusegnulinux vulnerable technologies help like apparmorselinux etc yet user friendly enough desktop users use ssh server listening internet watch logs would surprised noticed brute force attacks precautions strong passwords fail2ban important even home machines run sshd gnulinux systems less exploitable windows respects exploitable due powerful tools installed windows tends fairly locked default reason false sense security significant enough target malware authors changes many people attitude problem worstcase scenario loss personal data andor runaway process consumes resources memory disk space constrained ulimit quota theres system crash wont reinstall whole system seethe whole unix security model presumed user might either unintentionally intentionally write andor execute runaway process could destructive writepermissions lack prevent process damage anything users personal files tue 05 aug 2008 173129 0500 opensuse opensuse 11
phishing,legitimate,True,legitimate,rlmlbhkjrxcoxnet found many references accessing registry remotely however none work admittedly bit green understanding windows security permissions like tried number solutions ie wmi win32api _winreg avail trying update registry settings windows xp systems using user local administrator account authentication ive tried following begin snippet 1 c wmiwmicomputer user password reg cregistry0 regenumkey hdefkey_winreghkey_local_machine ssubkeynamesoftware traceback recent call last file line 1 file cpython25libsitepackageswmipy line 491 __getattr__ return getattr selfole_object attribute file cpython25libsitepackageswin32comclientdynamicpy line 496 __getattr__ raise attributeerror ss self_username_ attr attributeerror enumkey end snippet 1 begin snippet 2 objswbemlocator win32comclientdispatchwbemscriptingswbemlocator objswbemservices objswbemlocatorconnectserverrootdefaultcimv2 objreg objswbemservicesgetstdregprov objregenumkeyhdefkey_winreghkey_local_machine ssubkeynamesoftware traceback recent call last file line 1 file cpython25libsitepackageswin32comclientdynamicpy line 491 __getattr__ raise pythoncomcom_error details com_error 2147352567 exception occurred 0 swbemobjectex invalid parameter none 0 2147217400 none end snippet 2 ive looked using wmiregistry function however allows specify computer name credentials ie username password ive also tried various forms monikers eg rootdefault however anytime specify ip address within moniker get access denied error see also passing moniker seems override use user password computer arguments begin snippet 3 reg wmiwmicomputer monikerwinmgmtsrootdefaultstdregprov user password traceback recent call last file line 1 file cpython25libsitepackageswmipy line 1190 connect handle_com_error error_info file cpython25libsitepackageswmipy line 189 handle_com_error raise x_wmi njoin exception_string x_wmi 0x7ff8fffb access denied end snippet 3 thanks tom _______________________________________________ pythonwin32 mailing list kpitckaew45pythonorg httpmailpythonorgmailmanlistinfopythonwin32 thu 07 aug 2008 115631 0400 pythonwin32 accessing remote registry
phishing,legitimate,True,legitimate,"MyPDF Maker - Create PDF Files from Any Application If you want to read the HTML version of this message, please click here http://web.avanquest.com/ML/2008/MyPDFMaker/VCUS/07/MPD_0208_95.htm  MyPDF Maker - Instant and Easy PDF Creation Bonus Software: Special Edition of MyLabel Designer ($20 Value)  MyPDF Maker Powerful, Simple, Affordable PDF Creation Save 15%  - Create 100% Industry-Standard PDF Files - One-Click or Drag-and-Drop Conversion - Combine Different Files into one PDF - Password Encryption  $24.95 instead of $29.95  Get MyPDF Maker for only $24.95 Promo code: EASYPDF10  ----  Would you like to be able to send your important documents knowing that they can be read by any computer, with perfect formatting? How about being able to create these documents in just a few seconds with a single click?  MyPDF Maker gives you all the PDF basics in a single compact, affordable package. It has more features than comparable products for the same price, is easy to use, and integrates with your favorite Microsoft Office applications. It gives you the power of PDF creation from 200+ file types and full control over document security. And, it's the only product in its class that allows you to quickly combine multiple files into one PDF document, or extract individual PDF pages.  > Learn more about MyPDF Maker  http://web.avanquest.com/ML/2008/MyPDFMaker/VCUS/07/MPD_0208_95.htm  Sincerely, Avanquest Software  ----------------------------------------------------------------  VCOM is registered trademark of Avanquest Software and its subsidiaries This email is sent to you by Avanquest Publishing USA because you have subscribed to our newsletter or because you have given permission through one or more sites or brands marketed by Avanquest Software and its subsidiaries.  This email was sent to: user6@gvc.ceas-challenge.cc If you would like to unsubscribe from these emails, please: > Click here http://www.avanquest.com/tools/unsubscribe.cfm?operation=VC_US_EM_MPD_0208_95&langue=VCOM&ljqoa=jne@gvc.ceas-challenge.cc  Avanquest Publishing USA Inc., a subsidiary of Avanquest Software S.A 1259 El Camino Real, PMB 167, Menlo Park, CA 94025-4227. Avanquest and the Avanquest logo, BVRP Software and the BVRP Software logo, VCOM and the VCOM logo, MySoftware and the MySoftware logo, BlueSquad and the BlueSquad logo, and Blitzbox and the Blitzbox logo are registered trademarks and the exclusive property of Avanquest Software S.A and its subsidiaries."
phishing,legitimate,True,legitimate,hanover gkh merger idea jeff following provides background information call mel klein gkh ref gkh memo sent past year number groups individuals assessed merits acquiring gkh interest hanover declined due strategic well financial considerations please give dick call questions regards brian forwarded brian redmond hou ect 04 09 2001 09 51 richard lydecker enron 04 06 2001 01 53 pm brian redmond hou ect ect cc subject hanover gkh merger idea following quick review gkh merger analysis reasons support also important keep mind gkh motivated create short term exit hanover due exigencies investment partnership expiration klein agenda transparent 1 hanover well managed growth company turnaround special opportunity situation application enron business model would promise extraordinary returns required order justify investment 3 billion 2 enron stock price declined attractiveness using currency acquisition decreased pe decline also tends make stock deals dilutive enron 3 gkh analysis asserts 128 million initial year synergies cost savings however benefits largely predicated upon use enron nol asset enron already owns applied earnings acquisition 55 million b speculative economies scale e higher revenues margins significant sg reductions 38 million remaining 36 million cited benefits relates proposed decapitalization hanover proposed transfer assets non recourse trust although credit enhancement operational guarantees would required achieving benefits would require obtaining best possible outcome number accounting financial credit issues however even issues resolved economic result insufficient justify transaction gkh analysis consider transaction transition capital costs 4 taking account capital expenditures required hanover achieve aggressive growth targets company appears best cash flow neutral slightly cash flow negative three years presented gkh analysis even including claimed synergies cost savings 5 enron hanover could achieve share many synergistic benefits claimed merger properly structured joint venture however would still require finding internal enron sponsor assume ownership relationship 6 much hanover growth future predicated upon aggressive expansion expenditure program internationally given enron domestic opportunities international orientation non core business inconsistent present strategy 7 like gkh enron seller hanover position abrupt reversal strategies could create significant uncertainties confusion street enron strategic direction additional background demonstrate magnitude limitations gkh analysis respect increasing enron eps 1 pooling interest accounting available acquisition enron makes company lower pe ratio enron accretive enron eps nothing remarkable simple mathematics 2 purchase accounting required even entire purchase price accounted goodwill never amortized would replicate results pooling interest however actuality significant proportion purchase price would allocated assets tangible intangible contracts would produce additional depreciation amortization expense mentioned gkh analysis 3 largest single synergy far gkh analysis usage enron nol shield hanover taxable earnings enron obtain benefit nol acquiring profitable company gm recorded 3 4 billion income tax expense last year would offer even greater opportunity utilitize enron asset 4 gkh analysis totally silent respect biggest single immediate risk transaction e potential negative impact enron pe dick
phishing,legitimate,True,legitimate,rlmlbhkjrxcoxnet found many references accessing registry remotely however none work admittedly bit green understanding windows security permissions like tried number solutions ie wmi win32api _winreg avail trying update registry settings windows xp systems using user local administrator account authentication ive tried following begin snippet 1 c wmiwmicomputer user password reg cregistry0 regenumkey hdefkey_winreghkey_local_machine ssubkeynamesoftware traceback recent call last file line 1 file cpython25libsitepackageswmipy line 491 __getattr__ return getattr selfole_object attribute file cpython25libsitepackageswin32comclientdynamicpy line 496 __getattr__ raise attributeerror ss self_username_ attr attributeerror enumkey end snippet 1 begin snippet 2 objswbemlocator win32comclientdispatchwbemscriptingswbemlocator objswbemservices objswbemlocatorconnectserverrootdefaultcimv2 objreg objswbemservicesgetstdregprov objregenumkeyhdefkey_winreghkey_local_machine ssubkeynamesoftware traceback recent call last file line 1 file cpython25libsitepackageswin32comclientdynamicpy line 491 __getattr__ raise pythoncomcom_error details com_error 2147352567 exception occurred 0 swbemobjectex invalid parameter none 0 2147217400 none end snippet 2 ive looked using wmiregistry function however allows specify computer name credentials ie username password ive also tried various forms monikers eg rootdefault however anytime specify ip address within moniker get access denied error see also passing moniker seems override use user password computer arguments begin snippet 3 reg wmiwmicomputer monikerwinmgmtsrootdefaultstdregprov user password traceback recent call last file line 1 file cpython25libsitepackageswmipy line 1190 connect handle_com_error error_info file cpython25libsitepackageswmipy line 189 handle_com_error raise x_wmi njoin exception_string x_wmi 0x7ff8fffb access denied end snippet 3 thanks tom _______________________________________________ pythonwin32 mailing list kpitckaew45pythonorg httpmailpythonorgmailmanlistinfopythonwin32 thu 07 aug 2008 115631 0400 pythonwin32 accessing remote registry
